"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance"
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Aegialitis annulata",0.3,5,1,1,11687.3630387144,0.23125,5.84368151935719,0.263157894736842,0.333333333333333,0.25,0.282163742690058
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Avicennia marina",0.8,9,1,1,11687.3630387144,0.23125,10.518626734843,0.473684210526316,0.333333333333333,0.25,0.35233918128655
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Ceriops australis",0.4,5,1,1,11687.3630387144,0.4625,5.84368151935719,0.263157894736842,0.333333333333333,0.5,0.365497076023392
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897916,-25.44771238,"reddies","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Aegialitis annulata",0.4,5,1,1,44321.3296398892,0.11875,22.1606648199446,0.138888888888889,0.333333333333333,0.25,0.240740740740741
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Avicennia marina",0.85,10,1,1,44321.3296398892,0.2375,44.3213296398892,0.277777777777778,0.333333333333333,0.5,0.37037037037037
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Ceriops australis",1.3,21,1,1,44321.3296398892,0.11875,93.0747922437673,0.583333333333333,0.333333333333333,0.25,0.388888888888889
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9895979,-25.44801862,"richo and alex","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899279,-25.4473837566667,"shithouse","Landward-Creek","40-60m","Aegialitis annulata",0.6,7.66666666666667,1,1,9070.2947845805,0.2625,6.95389266817838,0.169741697416974,0.25,0.25,0.223247232472325
152.989975125,-25.4474267833333,"shithouse","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse","Landward-Creek","40-60m","Avicennia marina",1.9,16.5,1,1,9070.2947845805,0.175,14.9659863945578,0.365313653136531,0.25,0.166666666666667,0.260660106601066
152.9899279,-25.4473837566667,"shithouse","Landward-Creek","40-60m","Ceriops australis",1.2,8,1,1,9070.2947845805,0.2625,7.2562358276644,0.177121771217712,0.25,0.25,0.225707257072571
152.989975125,-25.4474267833333,"shithouse","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989975125,-25.4474267833333,"shithouse","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989975125,-25.4474267833333,"shithouse","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9900714,-25.44751883,"shithouse","Landward-Creek","40-60m","Rhizophora stylosa",1.475,13,1,1,9070.2947845805,0.35,11.7913832199546,0.287822878228782,0.25,0.333333333333333,0.290385403854039
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Aegialitis annulata",1.63333333333333,22.3333333333333,1,1,1111.11111111111,2.25,2.48148148148148,0.426751592356688,0.5,0.75,0.558917197452229
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9899733,-25.44742079,"shithouse 1","Landward-Creek","40-60m","Rhizophora stylosa",2.2,30,1,1,1111.11111111111,0.75,3.33333333333333,0.573248407643312,0.5,0.25,0.441082802547771
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Aegialitis annulata",0.6,19,1,1,33057.8512396694,0.275,62.8099173553719,0.452380952380952,0.333333333333333,0.5,0.428571428571429
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Avicennia marina",0.5,8,1,1,33057.8512396694,0.1375,26.4462809917355,0.19047619047619,0.333333333333333,0.25,0.257936507936508
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Ceriops australis",1.2,15,1,1,33057.8512396694,0.1375,49.5867768595041,0.357142857142857,0.333333333333333,0.25,0.313492063492063
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897631,-25.44795971,"the Hannah's","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Ceriops australis",0.7,11.5,1,1,40000,0.25,46,0.766666666666667,0.5,0.5,0.588888888888889
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Osbornia octodonta",0.3,3.5,1,1,40000,0.25,14,0.233333333333333,0.5,0.5,0.411111111111111
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989592,-25.4479083,"Lucy and morgan  yellow","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989702225,-25.4474849475,"Muddy","Landward-Creek","60-80m","Avicennia marina",0.525,10.625,2,1,4839.31947069943,0.71875,5.14177693761815,0.648854961832061,0.5,0.5,0.549618320610687
152.989826875,-25.4474443625,"Muddy","Landward-Creek","60-80m","Ceriops australis",0.425,5.75,2,1,4839.31947069943,0.71875,2.78260869565217,0.351145038167939,0.5,0.5,0.450381679389313
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.98976455,-25.447464655,"Muddy","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9897666,-25.44776149,"Tay and Nathan","Landward-Creek","60-80m","Avicennia marina",0.4,6.75,1,0.5,24691.3580246914,0.1125,16.6666666666667,0.380281690140845,0.25,0.25,0.293427230046948
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Ceriops australis",0.375,5,2,1,49382.7160493827,0.225,24.6913580246914,0.563380281690141,0.5,0.5,0.52112676056338
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989746,-25.44775066,"Tay and Nathan","Landward-Creek","60-80m","Osbornia octodonta",0.25,1,1,0.5,24691.3580246914,0.1125,2.46913580246914,0.0563380281690141,0.25,0.25,0.185446009389671
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897563,-25.447756075,"Tay and Nathan","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Avicennia marina",0.575,11.5,1,1,2066.11570247934,2.2,2.37603305785124,1,1,1,1
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9895656,-25.4479283,"conor and ian","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.98957192,-25.447459352,"hhhhhhhh","Landward-Creek","60-80m","Ceriops australis",0.62,0.12,2,1,13840.830449827,0.53125,0.166089965397924,0.545454545454545,0.5,0.625,0.556818181818182
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989572933333,-25.4474360266667,"hhhhhhhh","Landward-Creek","60-80m","Osbornia octodonta",0.333333333333333,0.1,2,1,13840.830449827,0.31875,0.13840830449827,0.454545454545455,0.5,0.375,0.443181818181818
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989572426667,-25.4474476893333,"hhhhhhhh","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Aegiceras corniculatum",0.4,14,1,1,6151.48019992311,0.31875,8.61207227989235,0.518518518518518,0.5,0.25,0.42283950617284
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Avicennia marina",1,13,1,1,6151.48019992311,0.95625,7.99692425990004,0.481481481481482,0.5,0.75,0.577160493827161
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9898182,-25.44770076,"jess and Jacob","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98936,-25.4479555933333,"ovt","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.98936,-25.4479555933333,"ovt","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.98936,-25.4479555933333,"ovt","Landward-Creek","60-80m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9893522,-25.4479287,"ovt","Landward-Creek","60-80m","Ceriops australis",0.5,5,1,0.5,17306.6522444565,0.0671875,8.65332612222823,0.38961038961039,0.25,0.125,0.25487012987013
152.98936,-25.4479555933333,"ovt","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9893756,-25.44800938,"ovt","Landward-Creek","60-80m","Osbornia octodonta",0.216666666666667,1.41666666666667,2,1,34613.3044889129,0.403125,4.90355146926267,0.220779220779221,0.5,0.75,0.49025974025974
152.98936,-25.4479555933333,"ovt","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9893522,-25.4479287,"ovt","Landward-Creek","60-80m","Rhizophora stylosa",0.5,5,1,0.5,17306.6522444565,0.0671875,8.65332612222823,0.38961038961039,0.25,0.125,0.25487012987013
152.9898676,-25.44795565,"rainbow","Landward-Creek","60-80m","Aegialitis annulata",0.4,2,1,0.5,40816.3265306122,0.04375,8.16326530612245,0.166666666666667,0.333333333333333,0.125,0.208333333333333
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.989852457143,-25.44793269,"rainbow","Landward-Creek","60-80m","Ceriops australis",0.485714285714286,5,2,1,81632.6530612245,0.30625,40.8163265306123,0.833333333333333,0.666666666666667,0.875,0.791666666666667
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989860028571,-25.44794417,"rainbow","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989469966667,-25.4479567566667,"richo and alex","Landward-Creek","60-80m","Avicennia marina",0.316666666666667,11.6666666666667,2,1,10519.3951347798,0.73125,12.272627657243,0.869565217391304,0.666666666666667,0.75,0.76207729468599
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9894679,-25.44794333,"richo and alex","Landward-Creek","60-80m","Osbornia octodonta",0.4,3.5,1,0.5,5259.69756738988,0.24375,1.84089414858646,0.130434782608696,0.333333333333333,0.25,0.23792270531401
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989468933333,-25.4479500433333,"richo and alex","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Avicennia marina",0.508333333333333,9.16666666666667,3,1,9518.14396192742,1.025,8.72496529843347,1,1,1,1
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989907066667,-25.4473914566667,"shithouse","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Avicennia marina",0.5,12,1,1,9754.61057765585,0.1265625,11.705532693187,0.232258064516129,0.333333333333333,0.125,0.230197132616487
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Ceriops australis",0.65,11.6666666666667,1,1,9754.61057765585,0.759375,11.3803790072652,0.225806451612903,0.333333333333333,0.75,0.436379928315412
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Osbornia octodonta",0.7,28,1,1,9754.61057765585,0.1265625,27.3129096174364,0.541935483870968,0.333333333333333,0.125,0.3334229390681
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9897123,-25.44776416,"the Hannah's","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Ceriops australis",0.5,8.33333333333333,1,1,11687.3630387144,0.69375,9.73946919892866,0.431034482758621,0.5,0.75,0.560344827586207
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Osbornia octodonta",0.4,11,1,1,11687.3630387144,0.23125,12.8560993425858,0.568965517241379,0.5,0.25,0.439655172413793
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9894638,-25.44736298,"Muddy","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.98958382,-25.44771789,"Tay and Nathan","Landward-Creek","80-100m","Ceriops australis",0.32,2.8,2,1,21947.8737997257,0.421875,6.14540466392318,0.545454545454546,0.5,0.625,0.556818181818182
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989601366667,-25.44771929,"Tay and Nathan","Landward-Creek","80-100m","Osbornia octodonta",0.266666666666667,2.33333333333333,2,1,21947.8737997257,0.253125,5.12117055326932,0.454545454545455,0.5,0.375,0.443181818181818
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989592593333,-25.44771859,"Tay and Nathan","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.98931411,-25.4478162743333,"conor and ian","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.98931411,-25.4478162743333,"conor and ian","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.98931411,-25.4478162743333,"conor and ian","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.98931488,-25.447822278,"conor and ian","Landward-Creek","80-100m","Ceriops australis",0.66,14.8,2,1,5012.13877359229,0.8828125,7.41796538491659,0.472843450479233,0.4,0.625,0.499281150159744
152.9893129,-25.44780684,"conor and ian","Landward-Creek","80-100m","Lumnitzera racemosa",0.7,15,1,0.5,2506.06938679615,0.1765625,3.75910408019422,0.23961661341853,0.2,0.125,0.188205537806177
152.98931455,-25.447819705,"conor and ian","Landward-Creek","80-100m","Osbornia octodonta",0.35,9,2,1,5012.13877359229,0.353125,4.51092489623306,0.287539936102236,0.4,0.25,0.312513312034079
152.98931411,-25.4478162743333,"conor and ian","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.98931411,-25.4478162743333,"conor and ian","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989765885714,-25.4475345228571,"jess and Jacob","Landward-Creek","80-100m","Aegialitis annulata",0.842857142857143,14,2,1,11687.3630387144,0.809375,16.3623082542001,0.682926829268293,0.666666666666667,0.875,0.741531165311653
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9897716,-25.4475661,"jess and Jacob","Landward-Creek","80-100m","Avicennia marina",0.8,13,1,0.5,5843.68151935719,0.115625,7.59678597516435,0.317073170731707,0.333333333333333,0.125,0.258468834688347
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989768742857,-25.4475503114286,"jess and Jacob","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9892121,-25.4477989033333,"ovt","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9892121,-25.4477989033333,"ovt","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.9892121,-25.4477989033333,"ovt","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.9892161,-25.44780857,"ovt","Landward-Creek","80-100m","Ceriops australis",0.4,5,1,0.5,11834.3195266272,0.08125,5.91715976331361,0.337078651685393,0.333333333333333,0.125,0.265137328339576
152.9892121,-25.4477989033333,"ovt","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9892161,-25.44780857,"ovt","Landward-Creek","80-100m","Osbornia octodonta",0.366666666666667,5.33333333333333,1,0.5,11834.3195266272,0.24375,6.31163708086785,0.359550561797753,0.333333333333333,0.375,0.355961298377029
152.9892121,-25.4477989033333,"ovt","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.9892041,-25.44777957,"ovt","Landward-Creek","80-100m","Rhizophora stylosa",0.45,4.5,1,0.5,11834.3195266272,0.325,5.32544378698225,0.303370786516854,0.333333333333333,0.5,0.378901373283396
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0
152.989799971429,-25.4478552485714,"rainbow","Landward-Creek","80-100m","Ceriops australis",0.314285714285714,2.85714285714286,2,1,22783.9088643645,0.5796875,6.5096882469613,0.0666666666666667,0.666666666666667,0.875,0.536111111111111
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9897738,-25.44782494,"rainbow","Landward-Creek","80-100m","Osbornia octodonta",0.7,80,1,0.5,11391.9544321823,0.0828125,91.1356354574582,0.933333333333333,0.333333333333333,0.125,0.463888888888889
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0
152.989786885714,-25.4478400942857,"rainbow","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0
152.9894577,-25.44784875,"richo and alex","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0
152.9894577,-25.44784875,"richo and alex","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0
